_id,usina,inverters[0].name,inverters[0].inverterdatetime,inverters[0].id,inverters[0].data.Device type code,inverters[0].data.Nominal active power_kW,inverters[0].data.Output type,inverters[0].data.Daily power yields_kWh,inverters[0].data.Total power yields_kWh,inverters[0].data.Total running time_h,inverters[0].data.Internal temperature_C,inverters[0].data.Total apparent power_VA,inverters[0].data.MPPT 1 voltage_V,inverters[0].data.MPPT 1 current_A,inverters[0].data.Total DC power_W,inverters[0].data.A-B line voltage/phase A voltage _V,inverters[0].data.B-C line Voltage/phase B Voltage_ V,inverters[0].data.C-A line Voltage/phase C Voltage_V,inverters[0].data.Phase A current_A,inverters[0].data.Phase B current_A,inverters[0].data.Phase C current_A,inverters[0].data.Total active power_W,inverters[0].data.Total reactive power_Var,inverters[0].data.Power factor,inverters[0].data.Grid frequency_Hz,inverters[0].data.Work state,inverters[0].data.Fault/Alarm time: Year,inverters[0].data.Fault/Alarm time: Month,inverters[0].data.Fault/Alarm time: Day,inverters[0].data.Fault/Alarm time: Hour,inverters[0].data.Fault/Alarm time: Minute,inverters[0].data.Fault/Alarm time: Second,inverters[0].data.Fault/Alarm code 1,inverters[0].data.Nominal reactive power_Var,inverters[0].data.Array insulation resistance_kohm,inverters[0].data.Active PowerRegulation Setpoint_W,inverters[0].data.Reactive Power Regulation Setpoint_Var,inverters[0].data.Daily running time,inverters[0].data.Present country,inverters[0].data.Monthly power yields_kWh,inverters[0].data.Work status1,inverters[0].data.Work status2,inverters[0].data.Negative voltage to the ground_V,inverters[0].data.Bus voltage_V,inverters[0].data.Grid frequency2_Hz,inverters[0].data.PID work state,inverters[0].data.PID alarm code,inverters[0].data.System clock: Year,inverters[0].data.System clock: Month,inverters[0].data.System clock: Day,inverters[0].data.System clock: Hour,inverters[0].data.System clock: Minute,inverters[0].data.System clock: Second,inverters[0].data.Start/Stop,inverters[0].data.Power limitation switch,inverters[0].data.Power limitation setting_%,inverters[0].data.Power factor setting,inverters[0].data.Reactive power adjustment mode,inverters[0].data.Reactive power percentage setting_%,inverters[0].data.Power limitation adjustment_kW,inverters[0].data.Reactive power adjustment _kVar,inverters[0].data.PID Recovery,inverters[0].data.Anti-PID,inverters[0].data.Full-Day PID
64dd6f829c64ebaef182737b,Ribeirao_Bonito-SP,inverter111,2023-08-16 21:53:20-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.1,0.0,0.0,0,0,2023.0,8.0,16.0,21.0,53.0,14.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd71879c64ebaef18273cb,Ribeirao_Bonito-SP,inverter111,2023-08-16 22:01:58-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.5,0.0,0.0,0,0,2023.0,8.0,16.0,22.0,1.0,52.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd73849c64ebaef182741b,Ribeirao_Bonito-SP,inverter111,2023-08-16 22:10:26-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.1,0.0,0.0,0,0,2023.0,8.0,16.0,22.0,10.0,19.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd75699c64ebaef182746b,Ribeirao_Bonito-SP,inverter111,2023-08-16 22:18:31-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.5,0.0,0.0,0,0,2023.0,8.0,16.0,22.0,18.0,28.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd77589c64ebaef18274bb,Ribeirao_Bonito-SP,inverter111,2023-08-16 22:26:47-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.1,0.0,0.0,0,0,2023.0,8.0,16.0,22.0,26.0,43.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd79539c64ebaef182750b,Ribeirao_Bonito-SP,inverter111,2023-08-16 22:35:13-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.5,0.0,0.0,0,0,2023.0,8.0,16.0,22.0,35.0,8.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd7b529c64ebaef182755b,Ribeirao_Bonito-SP,inverter111,2023-08-16 22:43:45-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.4,0.0,0.0,0,0,2023.0,8.0,16.0,22.0,43.0,41.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd7d3c9c64ebaef18275ab,Ribeirao_Bonito-SP,inverter111,2023-08-16 22:51:54-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.3,0.0,0.0,0,0,2023.0,8.0,16.0,22.0,51.0,51.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd7f2e9c64ebaef18275fb,Ribeirao_Bonito-SP,inverter111,2023-08-16 23:00:13-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.3,0.0,0.0,0,0,2023.0,8.0,16.0,23.0,0.0,6.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd811c9c64ebaef182764b,Ribeirao_Bonito-SP,inverter111,2023-08-16 23:08:27-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.4,0.0,0.0,0,0,2023.0,8.0,16.0,23.0,8.0,23.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd83149c64ebaef182769b,Ribeirao_Bonito-SP,inverter111,2023-08-16 23:16:50-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.6,0.0,0.0,0,0,2023.0,8.0,16.0,23.0,16.0,47.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd85009c64ebaef18276eb,Ribeirao_Bonito-SP,inverter111,2023-08-16 23:25:02-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.3,0.0,0.0,0,0,2023.0,8.0,16.0,23.0,24.0,59.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd86ea9c64ebaef182773b,Ribeirao_Bonito-SP,inverter111,2023-08-16 23:33:13-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.5,0.0,0.0,0,0,2023.0,8.0,16.0,23.0,33.0,9.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd88da9c64ebaef182778b,Ribeirao_Bonito-SP,inverter111,2023-08-16 23:41:28-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.5,0.0,0.0,0,0,2023.0,8.0,16.0,23.0,41.0,25.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd8ac19c64ebaef18277db,Ribeirao_Bonito-SP,inverter111,2023-08-16 23:49:35-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.4,0.0,0.0,0,0,2023.0,8.0,16.0,23.0,49.0,32.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd8cad9c64ebaef182782b,Ribeirao_Bonito-SP,inverter111,2023-08-16 23:57:48-03:00,111,315,125,2,746.1,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,684,66,13782.2,0,4,0.4,0.0,0.0,0,0,2023.0,8.0,16.0,23.0,57.0,43.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd8e679c64ebaef182787b,Ribeirao_Bonito-SP,inverter111,2023-08-17 00:05:09-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.2,0.0,0.0,0,0,2023.0,8.0,17.0,0.0,5.0,4.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd904c9c64ebaef18278cb,Ribeirao_Bonito-SP,inverter111,2023-08-17 00:13:14-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.4,0.0,0.0,0,0,2023.0,8.0,17.0,0.0,13.0,11.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd92329c64ebaef182791b,Ribeirao_Bonito-SP,inverter111,2023-08-17 00:21:20-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.4,0.0,0.0,0,0,2023.0,8.0,17.0,0.0,21.0,17.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd94249c64ebaef182796b,Ribeirao_Bonito-SP,inverter111,2023-08-17 00:29:38-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.5,0.0,0.0,0,0,2023.0,8.0,17.0,0.0,29.0,35.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd96129c64ebaef18279bb,Ribeirao_Bonito-SP,inverter111,2023-08-17 00:37:52-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.6,0.0,0.0,0,0,2023.0,8.0,17.0,0.0,37.0,47.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd97f69c64ebaef1827a0b,Ribeirao_Bonito-SP,inverter111,2023-08-17 00:45:56-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.2,0.0,0.0,0,0,2023.0,8.0,17.0,0.0,45.0,53.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd99e39c64ebaef1827a5b,Ribeirao_Bonito-SP,inverter111,2023-08-17 00:54:09-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.3,0.0,0.0,0,0,2023.0,8.0,17.0,0.0,54.0,6.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd9bd29c64ebaef1827aab,Ribeirao_Bonito-SP,inverter111,2023-08-17 01:02:24-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.3,0.0,0.0,0,0,2023.0,8.0,17.0,1.0,2.0,16.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd9dca9c64ebaef1827afb,Ribeirao_Bonito-SP,inverter111,2023-08-17 01:10:49-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.4,0.0,0.0,0,0,2023.0,8.0,17.0,1.0,10.0,45.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dd9fac9c64ebaef1827b4b,Ribeirao_Bonito-SP,inverter111,2023-08-17 01:18:50-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.4,0.0,0.0,0,0,2023.0,8.0,17.0,1.0,18.0,47.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dda18f9c64ebaef1827b9b,Ribeirao_Bonito-SP,inverter111,2023-08-17 01:26:54-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.2,0.0,0.0,0,0,2023.0,8.0,17.0,1.0,26.0,50.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dda3829c64ebaef1827beb,Ribeirao_Bonito-SP,inverter111,2023-08-17 01:35:12-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.2,0.0,0.0,0,0,2023.0,8.0,17.0,1.0,35.0,6.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dda5639c64ebaef1827c3b,Ribeirao_Bonito-SP,inverter111,2023-08-17 01:43:13-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.0,0.0,0.0,0,0,2023.0,8.0,17.0,1.0,43.0,10.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dda74c9c64ebaef1827c8b,Ribeirao_Bonito-SP,inverter111,2023-08-17 01:51:23-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.4,0.0,0.0,0,0,2023.0,8.0,17.0,1.0,51.0,19.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64dda9319c64ebaef1827cdb,Ribeirao_Bonito-SP,inverter111,2023-08-17 01:59:27-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.3,0.0,0.0,0,0,2023.0,8.0,17.0,1.0,59.0,24.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddab259c64ebaef1827d2b,Ribeirao_Bonito-SP,inverter111,2023-08-17 02:07:47-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.4,0.0,0.0,0,0,2023.0,8.0,17.0,2.0,7.0,44.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddad279c64ebaef1827d7b,Ribeirao_Bonito-SP,inverter111,2023-08-17 02:16:22-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.4,0.0,0.0,0,0,2023.0,8.0,17.0,2.0,16.0,16.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddaf189c64ebaef1827dcb,Ribeirao_Bonito-SP,inverter111,2023-08-17 02:24:38-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.0,0.0,0.0,0,0,2023.0,8.0,17.0,2.0,24.0,33.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddb11b9c64ebaef1827e1b,Ribeirao_Bonito-SP,inverter111,2023-08-17 02:33:14-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.1,0.0,0.0,0,0,2023.0,8.0,17.0,2.0,33.0,10.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddb30e9c64ebaef1827e6b,Ribeirao_Bonito-SP,inverter111,2023-08-17 02:41:33-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.3,0.0,0.0,0,0,2023.0,8.0,17.0,2.0,41.0,29.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddb4fe9c64ebaef1827ebb,Ribeirao_Bonito-SP,inverter111,2023-08-17 02:49:49-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.1,0.0,0.0,0,0,2023.0,8.0,17.0,2.0,49.0,43.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddb6e19c64ebaef1827f0b,Ribeirao_Bonito-SP,inverter111,2023-08-17 02:57:51-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.3,0.0,0.0,0,0,2023.0,8.0,17.0,2.0,57.0,48.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddb8d29c64ebaef1827f5b,Ribeirao_Bonito-SP,inverter111,2023-08-17 03:06:08-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.1,0.0,0.0,0,0,2023.0,8.0,17.0,3.0,6.0,1.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddbabd9c64ebaef1827fab,Ribeirao_Bonito-SP,inverter111,2023-08-17 03:14:20-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.2,0.0,0.0,0,0,2023.0,8.0,17.0,3.0,14.0,16.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddbcad9c64ebaef1827ffb,Ribeirao_Bonito-SP,inverter111,2023-08-17 03:22:36-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.0,0.0,0.0,0,0,2023.0,8.0,17.0,3.0,22.0,32.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddbea69c64ebaef182804b,Ribeirao_Bonito-SP,inverter111,2023-08-17 03:31:00-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.1,0.0,0.0,0,0,2023.0,8.0,17.0,3.0,30.0,56.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddc0a09c64ebaef182809b,Ribeirao_Bonito-SP,inverter111,2023-08-17 03:39:27-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,
64ddc2869c64ebaef18280eb,Ribeirao_Bonito-SP,inverter111,2023-08-17 03:47:32-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.2,0.0,0.0,0,0,2023.0,8.0,17.0,3.0,47.0,29.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddc4739c64ebaef182813b,Ribeirao_Bonito-SP,inverter111,2023-08-17 03:55:45-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.2,0.0,0.0,0,0,2023.0,8.0,17.0,3.0,55.0,39.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddc6669c64ebaef182818b,Ribeirao_Bonito-SP,inverter111,2023-08-17 04:04:04-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.2,0.0,0.0,0,0,2023.0,8.0,17.0,4.0,4.0,1.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddc8659c64ebaef18281db,Ribeirao_Bonito-SP,inverter111,2023-08-17 04:12:36-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.2,0.0,0.0,0,0,2023.0,8.0,17.0,4.0,12.0,32.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddca639c64ebaef182822b,Ribeirao_Bonito-SP,inverter111,2023-08-17 04:21:06-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.2,0.0,0.0,0,0,2023.0,8.0,17.0,4.0,21.0,2.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddcc589c64ebaef182827b,Ribeirao_Bonito-SP,inverter111,2023-08-17 04:29:27-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.1,0.0,0.0,0,0,2023.0,8.0,17.0,4.0,29.0,23.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddce479c64ebaef18282cb,Ribeirao_Bonito-SP,inverter111,2023-08-17 04:37:41-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.2,0.0,0.0,0,0,2023.0,8.0,17.0,4.0,37.0,38.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
64ddd0279c64ebaef182831b,Ribeirao_Bonito-SP,inverter111,2023-08-17 04:45:41-03:00,111,315,125,2,0.0,91994.0,1495,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5486,125000,0,0,66,13782.2,0,4,0.1,0.0,0.0,0,0,2023.0,8.0,17.0,4.0,45.0,37.0,207.0,170.0,100.0,0.0,85.0,0.0,125.0,0.0,85.0,85.0,65535.0
